NM_MUN,date,precipitation,SIGLA_UF,Lat,Long
Caraguatatuba,2022-07-17,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-16,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-15,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-14,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-13,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-12,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-11,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-10,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-09,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-08,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-07,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-06,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-05,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-04,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-03,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-02,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-07-01,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-30,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-29,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-28,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-27,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-26,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-25,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-24,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-23,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-22,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-21,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-20,"6,248091698",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-19,"7,084909916",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-18,"9,513637543",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-17,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-16,"0,000005829685506",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-15,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-14,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-13,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-12,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-11,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-10,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-09,"11,13927364",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-08,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-07,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-06,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-05,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-04,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-03,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-02,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-06-01,"90,65519714",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-31,"50,64357376",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-30,"62,71957779",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-29,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-28,"14,26116276",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-27,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-26,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-25,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-24,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-23,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-22,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-21,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-20,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-19,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-18,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-17,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-16,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-15,"26,75675201",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-14,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-13,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-12,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-11,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-10,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-09,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-08,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-07,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-06,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-05,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-04,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-03,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-02,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-05-01,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-30,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-29,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-28,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-27,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-26,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-25,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-24,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-23,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-22,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-21,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-20,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-19,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-18,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-17,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-16,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-15,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-14,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-13,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-12,"29,35295486",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-11,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-10,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-09,"84,30857849",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-08,"34,52229691",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-07,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-06,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-05,"63,95127106",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-04,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-03,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-02,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-04-01,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-31,"66,56981659",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-30,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-29,"39,98402023",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-28,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-27,"37,65758514",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-26,"33,63470459",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-25,"27,21095085",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-24,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-23,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-22,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-21,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-20,"48,52449799",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-19,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-18,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-17,"31,02548027",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-16,"58,01469421",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-15,"71,05976868",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-14,"42,69390106",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-13,"39,03683472",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-12,"39,03683472",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-11,"28,48635292",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-10,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-09,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-08,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-07,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-06,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-05,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-04,"31,83502197",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-03,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-02,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-03-01,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-28,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-27,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-26,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-25,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-24,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-23,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-22,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-21,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-20,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-19,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-18,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-17,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-16,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-15,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-14,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-13,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-12,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-11,"31,58457375",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-10,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-09,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-08,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-07,"72,27084351",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-06,"52,40962982",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-05,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-04,"88,59774017",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-03,"18,99082375",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-02,"76,57901001",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-02-01,"70,55084229",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-31,"30,59811783",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-30,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-29,"11,6232357",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-28,"61,6423912",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-27,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-26,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-25,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-24,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-23,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-22,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-21,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-20,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-19,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-18,"28,10322571",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-17,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-16,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-15,"31,8257885",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-14,"18,52830505",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-13,"77,69585419",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-12,"28,18651199",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-11,"27,51454353",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-10,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-09,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-08,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-07,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-06,"34,88213348",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-05,"37,80551529",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-04,"36,47337341",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-03,"47,26860428",SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-02,0,SP,"-23,63965762","-45,4881034"
Caraguatatuba,2022-01-01,"16,72994041",SP,"-23,63965762","-45,4881034"
Cubatão,2024-01-31,"81,97786713",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-30,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-29,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-28,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-27,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-26,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-25,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-24,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-23,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-22,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-21,"51,14518738",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-20,"96,6534729",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-19,"51,09020233",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-18,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-17,"17,03006744",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-16,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-15,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-14,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-13,"122,4805298",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-12,"54,37784576",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-11,"34,51354599",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-10,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-09,"27,93546677",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-08,"62,95293045",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-07,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-06,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-05,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-04,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-03,0,SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-02,"35,53050995",SP,"-23,86590386","-46,40819604"
Cubatão,2024-01-01,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-31,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-30,"6,741925716",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-29,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-28,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-27,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-26,"11,4696188",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-25,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-24,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-23,"56,37682724",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-22,"27,48480988",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-21,"12,4805584",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-20,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-19,"3,856961966",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-18,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-17,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-16,"4,963783741",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-15,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-14,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-13,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-12,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-11,"64,11411285",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-10,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-09,"17,8029232",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-08,"73,36954498",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-07,"54,26892471",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-06,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-05,"9,870822906",SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-04,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-03,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-02,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-12-01,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-30,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-29,"66,80461884",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-28,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-27,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-26,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-25,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-24,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-23,"24,08104706",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-22,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-21,"10,78835106",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-20,"26,27918243",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-19,"71,48760986",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-18,"23,82920456",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-17,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-16,"34,38273621",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-15,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-14,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-13,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-12,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-11,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-10,"6,909828186",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-09,"10,77202988",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-08,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-07,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-06,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-05,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-04,"43,72604752",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-03,"43,72604752",SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-02,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-11-01,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-31,"24,21143913",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-30,"10,67923069",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-29,"82,83706665",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-28,"46,20131683",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-27,"10,67923069",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-26,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-25,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-24,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-23,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-22,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-21,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-20,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-19,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-18,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-17,"58,81536865",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-16,"9,91219902",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-15,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-14,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-13,"39,51000595",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-12,"31,51815796",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-11,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-10,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-09,"25,74801064",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-08,"40,72396851",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-07,"27,14931107",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-06,"13,57465553",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-05,"34,10958099",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-04,"45,47943878",SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-03,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-02,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-10-01,"10,92183876",SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-30,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-29,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-28,"21,81742859",SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-27,"29,7889843",SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-26,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-25,"28,13535118",SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-24,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-23,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-22,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-21,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-20,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-19,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-18,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-17,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-16,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-15,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-14,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-13,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-12,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-11,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-10,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-09,"10,31890774",SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-08,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-07,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-06,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-05,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-04,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-03,"30,42810249",SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-02,"38,68798065",SP,"-23,86590386","-46,40819604"
Cubatão,2023-09-01,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-31,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-30,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-29,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-28,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-27,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-26,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-25,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-24,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-23,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-22,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-21,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-20,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-19,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-18,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-17,0,SP,"-23,86590386","-46,40819604"
Cubatão,2023-08-16,"18,01144791",SP,"-23,86590386","-46,40819604"
